,MPr1,MPr2,MPr3,MPr4,MPr5,MPr6,MIn1,MIn2,MIn3,MIn4,MIn5,MIn6
PS(16:1/20:5),-1.530394744,-2.944073314,-3.069885887,-3.709220956,-5.886225944,-3.740840467,-3.484530961,-4.80127968,-16.60964047,-4.246823071,-4.342152781,-4.119461876
PS(16:1/22:0),0.159982789,-0.792527905,-0.267473312,-1.121444222,-2.167916303,-0.969221726,-1.438513724,-1.597781763,-2.12824284,-1.317216755,-3.064465133,-1.101009727
PS(16:1/22:1),-0.023084933,-0.320410814,0.119905675,-0.238823267,-0.884309563,-0.855710463,-0.430274658,-0.959852317,-1.980041058,-0.934693425,-1.678979782,-0.805516887
PS(16:1/22:2),-1.756499671,-2.224853453,-1.679957232,-1.804183175,-1.755683869,-2.470582063,-1.778232233,-3.209084507,-3.34642724,-2.474435651,-3.05651398,-2.540235125
PS(16:1/22:4),-1.942889973,-2.360726932,-1.786066837,-2.875492685,-2.185830802,-2.211468243,-4.774761087,-3.547879294,-16.60964047,-2.589128333,-3.168052668,-3.613571092
PS(16:1/22:6),-1.781525169,-2.669127043,-3.163732772,-3.391912297,-3.289753278,-2.896499675,-2.230199336,-4.312382356,-2.633882293,-3.441839814,-3.622622203,-2.825528363
PS(18:0/18:0),-0.948679314,-0.627057786,1.101301967,-1.1685697,-1.008127809,-0.627210549,0.398276791,0.31873863,0.292287818,0.75897467,0.969063319,0.188307712
PS(18:0/18:1),6.758789191,6.358484302,6.167076985,6.205648327,5.839444553,6.28828789,6.157749562,5.975986699,5.711206245,5.865869795,5.860106062,6.067658847
PS(18:0/18:2),2.071931125,2.927814871,2.674176794,2.004561589,1.772375282,2.597613905,2.440723339,1.72980759,2.179409955,2.275142401,2.800669736,2.552391115
PS(18:0/18:3),-0.444119614,-0.414450165,-0.303022958,-0.576922994,-0.648377611,-0.638642228,-0.013756693,-0.382207805,-0.05918787,-0.117555445,0.101062811,-0.088273969
PS(18:0/20:0),0.919567565,0.902565366,1.475582395,0.711092264,-1.024527023,0.789640997,0.226102546,-0.541018329,1.344349605,0.020474218,0.489543578,0.560567579
PS(18:0/20:1),2.492684549,1.588786621,1.723502179,1.461914396,-0.464504312,1.275597475,1.776229944,0.679333021,1.80175672,1.126943426,0.645982965,1.111213324
PS(18:0/20:2),0.961685802,1.034873053,0.788905376,1.452595624,1.10413418,0.933391486,0.904336633,0.749055791,0.704200057,0.989933572,0.605828349,0.403548242
PS(18:0/20:3),2.219864285,3.117539103,2.434894002,3.062135641,2.055615319,2.796537684,3.151020325,2.652317743,2.781616997,2.815629851,3.381233125,3.183047011
PS(18:0/20:4),3.213789802,3.329265915,2.988855788,2.255828998,2.118425639,2.837783708,2.039899422,2.00535317,1.804478491,2.217942266,3.417519802,2.933195545
PS(18:0/20:5),-0.121993875,0.564232974,0.49836116,-0.570621523,-1.08980713,-0.158120458,-0.183258519,-1.353467787,-0.348630345,-0.410842543,0.226043112,-0.006847734
PS(18:0/22:0),0.020514921,-0.444265054,-0.01246939,-0.181421225,-1.764746413,-0.225992663,-0.154461309,-0.864455054,-0.253185561,-1.595420867,-1.148442351,-1.092243939
PS(18:0/22:1),-0.078719221,-0.28585148,0.056117232,-0.383268672,-2.771148819,-0.158700644,0.161591931,-1.539314078,0.300752649,-0.973891263,-0.856161832,-1.29304418
PS(18:0/22:2),1.619110201,1.033775034,0.703189704,0.212446578,-0.559493841,0.288167917,0.755916679,-0.42642541,0.895604073,-0.032944321,-0.239898665,-0.226906276
PS(18:0/22:4),2.773232206,3.747787573,2.522214936,2.124938046,2.0234755,1.853108554,1.830701184,2.070184654,1.50029389,1.176108536,4.15565949,2.330089789
PS(18:0/22:6),5.189882813,4.254229382,4.055985431,4.594242223,4.591167678,4.392201059,4.475393143,4.139813822,3.923306722,3.876659326,4.734656455,3.928050747
PS(18:1/18:1),5.480767211,4.012030582,4.244999042,4.163206406,4.536724256,4.908462678,4.17628731,3.359095511,3.545892402,3.685113673,3.173348604,4.058830233
PS(18:1/18:2),1.2347041,0.983026419,1.087622278,0.769925969,1.08734507,1.19913531,0.353464622,-1.299107196,-0.20310409,0.236818993,0.386611394,0.854589169
PS(18:1/18:3),1.146545339,-0.936808203,-0.518982488,-0.535690783,-0.445167456,-0.346577673,-1.576598214,-1.76028254,-3.136027496,-1.111097845,-2.460652231,-1.314591453
PS(18:1/20:0),0.860179809,0.251595934,0.825293626,0.420202913,-0.805642629,0.512088615,0.682376384,-0.10211521,-0.029450302,0.199525058,-0.290677587,0.496549741
PS(18:1/20:1),2.680753065,1.78383657,2.171549593,1.896895072,1.402932056,1.939991443,2.435301828,1.554041285,0.680692595,1.336426772,0.816767735,1.535530262
PS(18:1/20:2),0.308907834,-0.014447747,0.303559635,0.362947466,0.856673524,0.292897006,0.312031946,-0.458487644,-0.522336732,-0.328035378,-0.663956745,0.035850941
PS(18:1/20:3),1.113013359,0.705427082,0.578679668,0.883188584,1.075183276,1.173328979,0.685035561,0.284777517,0.251795271,0.419470562,0.526670362,1.0591358
PS(18:1/20:4),1.068917187,0.892354232,1.042477573,0.147815102,0.920660707,1.23165566,0.252136116,-0.617110806,-0.496785383,-0.329109114,0.321211493,0.653124237
PS(18:1/20:5),-1.553574176,-1.444900192,-1.774581474,-2.631223034,-2.03272754,-1.754920502,-2.501955204,-3.050934156,-2.71897876,-2.191813442,-2.140516882,-1.963979166
PS(18:1/22:0),-0.17960935,0.786046,1.148106583,1.049090187,-0.948645076,0.471645711,0.931492339,0.502710795,0.020223309,0.404149659,-0.436109286,0.728622471
PS(18:1/22:1),1.637590522,0.94303339,1.116143176,1.343033988,-0.376878587,0.763055052,1.578104323,1.131301553,0.325001751,1.041539292,0.296152416,0.713946891
PS(18:1/22:2),0.189864059,-0.216494211,-0.272802697,0.192477365,-0.425997226,-0.776410189,0.250890945,-0.825263307,-0.94148993,-0.961142147,-1.381622852,-0.304534292
PS(18:1/22:4),1.569083656,0.560060851,0.698158566,0.082799417,0.351818197,0.370409808,0.031428378,-0.484309764,-0.862800825,-1.014889074,1.121669317,-0.135192949
PS(18:1/22:6),2.210642857,1.205856713,1.531866134,1.659677078,2.319036011,2.0247766,1.041926598,0.575337839,0.338873987,0.95315063,1.064437577,0.994814413
PS(18:2/18:2),-4.346961209,-4.013905803,-2.875749767,-2.888054298,-3.394692634,-3.825927482,-3.959364036,-5.58324706,-3.201691522,-4.143021281,-4.410032537,-4.858746611
PS(18:2/18:3),-3.053869031,-3.782782052,-3.839167914,-5.629596675,-4.63214885,-4.222988851,-4.403892699,-4.691975112,-16.60964047,-5.540746275,-4.111608536,-4.471113569
PS(18:2/20:0),-2.567105885,-2.549951801,-2.918222002,-4.106566808,-5.506478383,-3.616855282,-2.405437448,-3.607344117,-3.188027344,-3.306621123,-3.477672118,-3.93185907
PS(18:2/20:1),-2.189515337,-1.655557702,-1.73442994,-2.416051997,-2.305846793,-2.197383201,-1.687678656,-3.414354216,-3.177612782,-2.522219991,-3.463941305,-2.815552978
PS(18:2/20:2),-3.27265859,-3.439111267,-2.978606263,-3.304519707,-2.79502823,-3.971091181,-3.034159691,-4.517304776,-4.26534268,-3.772274162,-3.842532741,-3.321521081
PS(18:2/20:3),-2.921865284,-2.60811686,-2.972604457,-2.728913028,-3.16859796,-3.210334295,-2.903167314,-3.619341806,-3.276945112,-3.86916018,-2.509927335,-2.73871522
PS(18:2/20:4),-2.547668211,-2.774691048,-4.259151543,-3.444744073,-3.548766277,-3.344235109,-3.31320961,-4.131271772,-4.876239822,-3.872907822,-3.49530236,-3.347447402
PS(18:2/20:5),-1.347789501,-2.644322301,-2.451082758,-2.819022699,-3.978120888,-3.314208581,-2.702801464,-3.505732735,-2.657867348,-3.903138737,-3.591920225,-4.421521199
PS(18:2/22:0),-1.890349719,-2.996105426,-2.636204176,-3.056213321,-3.788804968,-3.084326627,-1.873586606,-3.176072793,-2.972553815,-3.535860801,-2.999079496,-2.458520448
PS(18:2/22:1),-2.126293782,-2.686306962,-2.647566555,-3.085262198,-4.099747823,-3.089180767,-2.215095981,-3.558494763,-16.60964047,-3.853938096,-3.378267051,-2.983615061
PS(18:2/22:2),-3.507935203,-3.980458532,-2.61708872,-3.143726663,-3.827784961,-4.88195503,-4.470606212,-4.708823769,-3.76230149,-5.015976479,-3.831306829,-4.075920941
PS(18:2/22:4),-2.551190556,-3.604592926,-2.888247702,-3.243942456,-3.562702979,-3.006876063,-2.803821991,-4.44948668,-3.466529976,-3.273886714,-3.188267121,-4.581154027
PS(18:2/22:6),-2.064854271,-3.028339993,-3.111936257,-3.009634527,-2.255462389,-3.664667511,-2.853687103,-4.254646049,-3.40494964,-3.921439808,-2.784511647,-3.342731436
PS(18:3/18:3),-16.60964047,-3.631930597,-4.413251756,-3.590455839,-4.52698894,-5.912328133,-16.60964047,-6.081570678,-16.60964047,-5.217280974,-6.942451387,-5.642757203
PS(18:3/20:0),-2.350247138,-3.930742915,-4.527967641,-5.37528454,-5.120703716,-4.456513556,-3.206634804,-4.359622243,-4.478443421,-3.523426625,-3.819626419,-5.668297682
PS(18:3/20:1),-2.693331851,-3.744399435,-4.847121731,-3.985102653,-5.018548242,-3.213482752,-3.647598449,-3.8677355,-16.60964047,-4.143624394,-4.125432342,-4.644433888
PS(18:3/20:2),-2.877690667,-5.547221295,-5.359904142,-4.131754865,-4.116452701,-5.463893039,-4.170091328,-4.918903704,-16.60964047,-2.316651498,-4.840759581,-3.721697131
PS(18:3/20:3),-4.471428521,-5.006801893,-3.243983775,-3.684483609,-16.60964047,-4.267597206,-3.298103713,-4.53734726,-16.60964047,-5.735427002,-5.800044354,-5.355370759
PS(18:3/20:4),-2.600470499,-5.289729222,-5.414703787,-3.613852694,-4.579204864,-3.825091792,-3.618283173,-4.845583946,-4.460658942,-4.791485177,-5.363761594,-3.890927701
PS(18:3/20:5),-3.231038076,-3.440650224,-2.902124149,-3.712629687,-4.648946946,-3.987837853,-2.099620218,-4.246341002,-2.643563073,-3.974191218,-3.290004435,-3.39962662
PS(18:3/22:0),-2.86123044,-4.157435585,-3.835214628,-5.026768296,-16.60964047,-4.175959561,-3.480933298,-5.177167005,-16.60964047,-2.556104363,-4.429826593,-5.357013357
PS(18:3/22:1),-3.265642333,-4.240222195,-5.722245969,-4.327032945,-4.152567381,-3.95983782,-3.848095516,-4.05837922,-4.488189649,-4.516747526,-5.200047045,-4.828552234
PS(18:3/22:2),-3.449377021,-5.873433904,-6.440121914,-5.147781474,-4.152027151,-4.918190889,-3.906579498,-5.310487302,-4.291974252,-5.334193364,-5.433497252,-5.242918787
PS(18:3/22:4),-3.288910426,-6.38582892,-5.077894438,-3.499466405,-16.60964047,-7.062875053,-3.605652744,-5.340974385,-3.938030105,-4.744692163,-4.663980982,-4.053029191
PS(18:3/22:6),-3.432539115,-4.648658719,-5.00463366,-4.182807535,-16.60964047,-4.460682322,-16.60964047,-16.60964047,-4.309015733,-4.300257518,-5.512567457,-6.16192285
PS(20:0/20:0),-3.157025093,-4.721926692,-3.560076358,-4.636014491,-5.74920704,-2.977536244,-4.13157147,-4.771213722,-3.544840697,-3.670162396,-4.213417046,-5.573418361
PS(20:0/20:1),-2.516332577,-2.518272828,-1.852692035,-3.671557326,-4.37934555,-3.469449308,-2.803832116,-3.870688049,-2.213680475,-3.237052379,-3.430043634,-3.244287254
PS(20:0/20:2),-3.301474865,-3.651205372,-2.866413739,-4.226191241,-4.960336822,-3.67939547,-3.827654759,-4.740277126,-4.100578781,-4.581555154,-6.250651,-3.749949489
PS(20:0/20:3),-3.092023909,-3.835204209,-2.881045265,-4.683996657,-4.390060717,-3.640602904,-2.851727666,-3.65278815,-3.665526513,-3.915510742,-3.213147458,-3.584992648
PS(20:0/20:4),-2.36296629,-3.229557328,-3.942886434,-3.214547676,-4.572240097,-3.684405373,-3.533606967,-4.562483529,-16.60964047,-4.581319003,-3.606484564,-2.997269279
PS(20:0/20:5),-4.15383901,-5.183954959,-4.572482833,-3.869208774,-5.566467219,-3.661592445,-4.148140129,-5.424803678,-16.60964047,-5.346990803,-4.1535679,-4.510064146
PS(20:0/22:0),-3.250243671,-3.40035917,-2.436113283,-4.853761794,-4.353251814,-3.727931238,-3.802487258,-4.654097465,-3.158415606,-3.750572815,-4.152279758,-4.552153276
PS(20:0/22:1),-2.375298919,-4.374766624,-4.78128058,-3.276439118,-16.60964047,-5.261223739,-3.506288172,-4.498536209,-3.898704906,-3.615058399,-4.066170618,-5.1371887
PS(20:0/22:2),-3.494036474,-4.296251842,-4.107184233,-4.764287682,-4.4795472,-5.041740711,-3.840117253,-5.228217735,-3.991521143,-5.170890822,-4.307752021,-4.529291366
PS(20:0/22:4),-4.282209258,-4.786719806,-4.363411352,-4.24344401,-3.569289666,-4.049060254,-3.969526367,-4.950446178,-3.734025686,-4.944968892,-4.371176082,-5.235607968
PS(20:0/22:6),-1.891195768,-2.630468657,-2.453433056,-2.146313131,-4.051242148,-3.446949434,-2.246206485,-2.56620626,-3.820928931,-2.397481434,-2.548506296,-2.694645661
PS(20:1/20:1),-1.804884522,-3.548840076,-3.379168606,-4.478838629,-4.09587506,-3.330676335,-3.236858649,-3.369426738,-3.943002167,-2.38868155,-4.59130897,-2.996755072
PS(20:1/20:2),-2.358522711,-4.002984917,-4.76020003,-4.524751585,-4.545230033,-4.405421825,-2.935711253,-3.803231927,-3.359600059,-4.150057652,-4.176445516,-4.228524825
PS(20:1/20:3),-2.505990931,-2.681537535,-2.314213432,-2.386743198,-2.925622875,-3.173790213,-2.240071924,-2.498270377,-3.57998068,-2.31217216,-2.900768137,-2.69726155
PS(20:1/20:4),-1.494086613,-2.042094296,-1.31276135,-2.592025414,-2.470722942,-2.520600035,-1.934770397,-2.759873181,-3.039536414,-3.780455977,-3.125875613,-2.291045365
PS(20:1/20:5),-2.48415747,-2.590336872,-2.362777326,-3.714757284,-4.800210153,-4.447632499,-1.631460275,-4.48060206,-3.445481307,-4.064721839,-3.606755505,-4.206622537
PS(20:1/22:0),-1.347770506,-3.723032068,-2.361217957,-2.779315371,-3.59776031,-3.167985291,-2.204235505,-4.02651146,-2.652111801,-3.079102506,-4.389025234,-3.730700915
PS(20:1/22:1),-2.300001038,-4.526574934,-3.31142349,-3.70271693,-4.71053223,-3.890084418,-3.138900127,-5.160172005,-3.648050714,-3.57019509,-3.840580231,-4.870877872
PS(20:1/22:2),-3.209182851,-5.149292708,-2.74113555,-5.040004087,-5.390297921,-5.047868291,-3.859303378,-3.926813272,-3.761702077,-3.973451605,-4.907101143,-5.276322578
PS(20:1/22:4),-2.192473844,-2.713195369,-2.394506956,-3.360198881,-2.758166805,-3.606480311,-3.203088591,-3.604459205,-3.796248483,-3.003495542,-3.125786867,-4.084793602
PS(20:1/22:6),-0.617885465,-0.916841041,-0.715505823,-0.776273005,-1.137986288,-1.357044481,-0.670796848,-1.830677907,-2.611584332,-1.896123954,-2.110365719,-1.690043622
PS(20:2/20:2),-3.627211668,-5.846972417,-4.209321045,-4.26181603,-3.986888395,-4.818668357,-4.709026688,-5.152769349,-16.60964047,-4.790199127,-5.138543724,-4.987841194
PS(20:2/20:3),-2.604515218,-4.227646292,-2.606172386,-3.969106147,-3.458600605,-4.531440621,-2.628605079,-3.483019204,-3.379363326,-3.419190662,-4.195836265,-3.996321919
PS(20:2/20:4),-3.202774128,-4.520554189,-3.452734895,-3.809540485,-3.284463496,-4.04092837,-3.513006877,-5.273992479,-4.398770119,-3.700801978,-3.793198743,-4.212655136
PS(20:2/20:5),-3.106432386,-4.382648189,-4.529284037,-5.661683622,-5.029816854,-3.46047112,-3.188640378,-4.742077278,-3.380545624,-5.130101943,-4.632403918,-4.319423386
PS(20:2/22:0),-3.336282164,-4.614363725,-3.527675142,-3.817773386,-4.712538674,-5.565076958,-3.628187214,-4.151783,-3.629335461,-5.061231883,-4.793880582,-4.691258303
PS(20:2/22:1),-2.711647411,-3.449330406,-3.794784355,-4.249975266,-4.692688359,-3.369773001,-4.200199814,-3.946329393,-3.964113867,-4.174640571,-4.80200489,-4.543923176
PS(20:2/22:2),-3.754431147,-4.023867742,-4.605829696,-3.976065409,-3.895064914,-5.788832864,-3.903775892,-6.142908651,-3.714318197,-4.997359032,-4.775501377,-3.46486223
PS(20:2/22:4),-2.664279978,-4.056983792,-4.230156346,-4.08298399,-3.226483735,-3.139933302,-3.808635166,-4.524110289,-16.60964047,-3.339127096,-2.764742501,-4.178323323
PS(20:2/22:6),-2.57156292,-3.043268871,-2.718895715,-2.627784379,-2.791403145,-3.483096878,-2.619720352,-3.564427609,-3.408401491,-3.035799,-3.21157128,-3.111596378
PS(20:3/20:3),-3.64435323,-3.617944449,-4.044339527,-3.45482719,-3.818324287,-3.835674202,-3.361124569,-3.468118226,-3.744435303,-2.626660434,-3.360504217,-2.951643191
PS(20:3/20:4),-2.879117957,-3.733037046,-3.634906799,-4.308194552,-2.643451634,-3.771350394,-3.06686249,-4.937886469,-4.775938896,-3.143815385,-3.249971066,-2.931397786
PS(20:3/20:5),-3.432139071,-4.60051039,-5.023066221,-3.536176505,-5.261105393,-5.75257039,-3.522345084,-6.1061683,-3.766534171,-6.428411052,-4.33614743,-4.329502994
PS(20:3/22:0),-3.335312018,-3.934143109,-4.036470288,-3.199535501,-3.136475,-3.983898578,-3.01281283,-3.69283945,-4.702354695,-3.921477538,-4.199731587,-3.093354476
PS(20:3/22:1),-3.160259332,-4.208233143,-3.435609,-3.490205846,-4.14684113,-3.93140123,-3.705673056,-3.007097949,-3.694443475,-4.048271565,-3.298821811,-4.137439737
PS(20:3/22:2),-3.40741606,-6.023006787,-3.290248453,-5.046046157,-4.980704702,-3.941624559,-3.724592487,-5.790330742,-16.60964047,-5.398741909,-5.442539631,-5.43385355
PS(20:3/22:4),-2.39558941,-2.31011718,-3.303702491,-3.71772701,-2.626767082,-3.628064078,-2.16287629,-4.143430637,-2.891774432,-3.492629583,-2.299166303,-2.927966267
PS(20:3/22:6),-1.907687777,-4.171564638,-2.270344056,-3.046631607,-2.557367658,-2.522907146,-2.917436254,-3.287375119,-3.446400333,-2.777523516,-3.188027081,-2.458916763
PS(20:4/20:4),-3.627758449,-5.696891898,-4.847757818,-5.593973634,-4.963595259,-4.554467466,-4.820184183,-4.480373527,-4.739433327,-5.233156898,-5.299254736,-4.504941352
PS(20:4/20:5),-3.322105572,-2.735586854,-2.652045276,-3.484588417,-3.646541089,-4.686425244,-2.910920997,-4.254964739,-2.875586883,-4.094310349,-3.592790689,-4.209038266
PS(20:4/22:0),-3.337553814,-3.260855496,-2.735855935,-4.176944239,-16.60964047,-3.473434201,-2.620492941,-3.600937434,-3.591979859,-2.974967542,-3.397339395,-2.862883769
PS(20:4/22:1),-2.450049538,-3.354529058,-3.129333124,-2.395220699,-3.870529502,-2.731717768,-3.306550622,-3.509465784,-3.547002434,-3.470097883,-4.149907028,-3.234362687
PS(20:4/22:2),-3.224639109,-3.112936241,-3.535622191,-4.859067507,-4.170500385,-4.506939766,-4.374977109,-3.920921781,-4.372888077,-4.178192911,-5.408839625,-6.159683919
PS(20:4/22:4),-2.208071468,-2.602110569,-3.281807472,-3.343359976,-3.448057725,-4.342956841,-3.8773763,-3.856842636,-3.145210129,-5.151303793,-2.753400751,-5.371859286
PS(20:4/22:6),-2.934642875,-3.923942713,-4.215883356,-3.415934496,-3.811330105,-2.766250475,-3.342917946,-3.19562712,-16.60964047,-3.126033498,-3.792641177,-4.733345551
PS(20:5/20:5),-16.60964047,-6.364062099,-4.184237715,-5.249868571,-4.428554234,-4.632271387,-3.146964138,-4.328522438,-16.60964047,-5.092209407,-4.578083721,-5.457288316
PS(20:5/22:0),-4.571207825,-7.801314958,-6.122320347,-3.78889093,-4.552847018,-4.89788455,-3.632074223,-3.71588385,-16.60964047,-4.072573511,-4.599413352,-5.399028727
PS(20:5/22:1),-3.576165575,-4.532212396,-4.54740352,-4.810209815,-4.844348656,-4.816027087,-2.973331773,-5.04146231,-16.60964047,-4.346809843,-6.336669708,-4.981777097
PS(20:5/22:2),-2.765816914,-4.052418902,-5.695027594,-4.774977684,-3.990076427,-3.399841829,-4.485834302,-4.896582921,-3.368197439,-4.122600801,-3.964624621,-5.63085681
PS(20:5/22:4),-3.427035692,-4.152770991,-6.90887948,-1.734328297,-1.844303379,-4.647897713,-2.533084469,-3.425748861,-16.60964047,-5.586343671,-4.793714189,-2.640352751
PS(20:5/22:6),-16.60964047,-2.917464931,-4.791064089,-4.236478827,-3.670628331,-3.260504698,-3.295065925,-4.503257113,-2.878230493,-4.766974792,-3.278510022,-4.376358115
PS(22:0/22:0),-2.311898345,-5.238306996,-6.573748009,-2.818675247,-16.60964047,-6.090506599,-4.085923599,-3.510320874,-16.60964047,-2.65387476,-5.217411881,-4.897152852
PS(22:0/22:1),-3.123066142,-4.801490357,-4.345916175,-5.760803806,-4.189167152,-5.265056389,-4.017284495,-5.037035215,-4.0183868,-5.337024802,-5.362242739,-3.874824095
PS(22:0/22:2),-1.700737432,-4.134774314,-3.935480985,-5.007991587,-16.60964047,-3.021010904,-3.824054492,-4.353521146,-4.096064113,-6.012956671,-4.525123312,-4.147482199
PS(22:0/22:4),-3.696524874,-3.75213403,-4.561748545,-4.419691445,-4.569174058,-3.231839848,-3.630603426,-4.916175907,-16.60964047,-3.957492532,-4.234638795,-3.568838691
PS(22:0/22:6),-2.691200159,-3.72296922,-3.272273505,-3.847206111,-16.60964047,-3.683105206,-2.63825282,-3.606163549,-4.058771185,-2.848777948,-4.325607761,-3.798333321
PS(22:1/22:1),-3.092995975,-7.154246464,-16.60964047,-16.60964047,-5.203956719,-3.136073472,-3.933796542,-5.69145187,-4.496092623,-4.404214817,-5.441279741,-4.763330006
PS(22:1/22:2),-3.413387907,-6.426172569,-4.504191358,-4.29912184,-5.707250586,-3.628847814,-3.076082127,-4.517164435,-16.60964047,-5.351134211,-5.264510153,-4.819027698
PS(22:1/22:4),-3.156100428,-4.221111796,-5.083953775,-3.885424826,-4.299528435,-3.578729628,-3.548300826,-4.908183166,-4.013491866,-4.844639876,-4.639529585,-4.989162701
PS(22:1/22:6),-2.703687813,-2.23648702,-2.496195024,-1.707201466,-2.790578996,-2.664636391,-1.855638236,-2.560420408,-3.678289642,-2.964436704,-3.512875765,-3.361769733
PS(22:2/22:2),-5.221754814,-3.400687966,-5.399203085,-16.60964047,-5.124152966,-5.666652699,-3.011455718,-16.60964047,-16.60964047,-6.280834746,-7.02617329,-2.939849526
